,N,Party,Province,Race,chisquare-benford-3d,chisquare-benford-mix,chisquare-mean-sim,chisquare-uniform,lilliefors-type-test
3904,184.0,p_dehap,Igdir,2002,3.14342768364e-27,4.92388151734e-52,0.209801092045,4.22317293263e-28,0.34
3905,184.0,p_gp,Igdir,2002,2.60698873369e-95,0.0,0.77771093619,1.08672722556e-97,0.39
3906,184.0,p_ip,Igdir,2002,9.37950280259e-160,0.0,0.98535732588,2.31348498504e-163,0.79
3907,184.0,p_mp,Igdir,2002,1.25370461179e-136,0.0,0.696842669614,8.48122100264e-140,0.52
3908,184.0,p_odp,Igdir,2002,7.66172780772e-136,0.0,0.114678114462,5.57202700709e-139,0.12
3909,184.0,p_sp,Igdir,2002,8.39642982424e-134,0.0,0.988092496801,6.32943304581e-137,0.94
3910,184.0,p_tkp,Igdir,2002,9.47708171753e-210,0.0,0.759211851592,2.81924414434e-214,0.45
3911,184.0,p_yp,Igdir,2002,1.18225720337e-79,0.0,0.375905350059,1.04402516836e-81,0.05
3912,184.0,p_ytp,Igdir,2002,8.68191493484e-113,0.0,0.754653503767,1.66629013582e-115,0.23
3913,386.0,p_akp,Isparta,2002,0.18932691295,0.0593997084653,0.271656061996,0.220410842292,0.34
3914,386.0,p_bbp,Isparta,2002,1.93438238576e-36,0.0,0.0581505895056,6.31553382624e-38,0.0
3915,386.0,p_btp,Isparta,2002,1.39972783839e-94,0.0,0.117123829262,2.17729995162e-97,0.0
3916,386.0,p_chp,Isparta,2002,0.706949181161,0.33395796449,0.71384801744,0.658148781151,0.31
3917,386.0,p_dsp,Isparta,2002,9.15254397982e-34,1.83731296407e-256,2.44345886263e-11,4.93420312833e-35,0.0
3918,386.0,p_dyp,Isparta,2002,0.583687345177,4.92198718151e-05,3.99946024053e-12,0.561719186949,0.0
3919,386.0,p_ldp,Isparta,2002,1.04536802876e-74,0.0,3.81902251029e-10,6.66903859516e-77,0.0
3920,386.0,p_anap,Isparta,2002,3.62326385198e-05,1.97473445743e-08,0.169870913854,1.35354993202e-05,0.11
3921,386.0,p_dehap,Isparta,2002,1.06929169042e-11,1.95303242021e-60,1.37425100314e-12,2.35685751718e-12,0.0
3922,386.0,p_gp,Isparta,2002,0.00843397793575,1.47710074501e-12,7.40515846277e-12,0.00536049565283,0.0
3923,386.0,p_ip,Isparta,2002,9.55234655438e-72,0.0,2.24733842493e-11,7.68043429729e-74,0.0
3924,386.0,p_mp,Isparta,2002,1.75969895293e-99,0.0,3.19190160407e-08,3.45336639408e-102,0.0
3925,386.0,p_odp,Isparta,2002,9.89127096655e-164,0.0,7.11688282499e-06,1.04474866804e-167,0.0
3926,386.0,p_sp,Isparta,2002,9.56130276255e-13,3.53013057008e-86,1.2704839957e-11,1.92410909329e-13,0.0
3927,386.0,p_tkp,Isparta,2002,1.56196301133e-155,0.0,7.6157138964e-08,2.54630624473e-159,0.0
3928,386.0,p_yp,Isparta,2002,1.4897302709e-50,0.0,1.98845591681e-11,3.26767728066e-52,0.0
3929,869.0,p_akp,Istanbul,2002,0.24339572833,0.203791825622,0.345285929558,0.281270851004,0.53
3930,869.0,p_bbp,Istanbul,2002,0.000190873725839,3.88909587539e-10,0.074482049595,5.04872693323e-05,0.01
3931,869.0,p_bgmz,Istanbul,2002,9.50973027166e-173,0.0,0.00428583368025,3.64034156847e-178,0.0
3932,869.0,p_btp,Istanbul,2002,9.45675690127e-19,2.39151696954e-27,0.030222802883,3.49893291443e-20,0.01
3933,869.0,p_chp,Istanbul,2002,0.100494518187,0.0565677193023,0.0995454682308,0.0867865153801,0.14
3934,869.0,p_dsp,Istanbul,2002,0.000548537556241,8.13052864689e-06,0.130548064528,0.000175054153826,0.03
3935,869.0,p_dyp,Istanbul,2002,0.849540614619,0.3633024113,0.91826260718,0.843830032443,0.95
3936,869.0,p_ldp,Istanbul,2002,4.20594722889e-20,1.68994243225e-51,0.0533236243584,1.68799548912e-21,0.04
3937,869.0,p_mhp,Istanbul,2002,0.555911968224,0.0219999270399,0.424282877667,0.619632133521,0.35
3938,869.0,p_anap,Istanbul,2002,0.791711146667,0.82499958593,0.829549089298,0.754224010923,0.93
3939,869.0,p_dehap,Istanbul,2002,0.00469310314297,0.000198808636736,0.149584644347,0.00196050869463,0.41
3940,869.0,p_gp,Istanbul,2002,0.192107246502,0.250337992814,0.144353573021,0.167242227147,0.21
3941,869.0,p_ip,Istanbul,2002,1.32101732622e-11,5.81696608606e-14,0.12113654431,1.03200801595e-12,0.09
3942,869.0,p_mp,Istanbul,2002,5.09617117588e-52,1.95736805124e-268,0.0195377583427,1.59937442928e-54,0.0
3943,869.0,p_odp,Istanbul,2002,1.38309527431e-17,1.3666140783e-36,0.0593304595487,5.7836957091e-19,0.0
3944,869.0,p_sp,Istanbul,2002,0.00257907298052,3.03205332218e-06,0.00724724215487,0.00172070671778,0.0
3945,869.0,p_tkp,Istanbul,2002,8.92079792148e-35,3.2955176292e-94,0.337146939742,1.0182549165e-36,0.14
3946,869.0,p_yp,Istanbul,2002,0.25905599818,0.000485442851978,0.451824054042,0.206836105353,0.59
3947,869.0,p_ytp,Istanbul,2002,0.000360475011346,6.00459600895e-09,0.818388819548,0.000103471408945,0.92
3948,1207.0,p_akp,Izmir,2002,0.407407380421,0.0381440010136,0.385845004474,0.34309169983,0.11
3949,1207.0,p_bbp,Izmir,2002,3.56354430799e-83,0.0,5.3119725586e-05,5.36690948531e-87,0.0
3950,1207.0,p_bgmz,Izmir,2002,0.0,0.0,0.040241163364,0.0,0.0
3951,1207.0,p_btp,Izmir,2002,2.98612875148e-248,0.0,9.74739507816e-08,6.95846137863e-256,0.0
3952,1207.0,p_chp,Izmir,2002,0.778962872946,0.0270351903427,0.560341112364,0.79166617337,0.6
3953,1207.0,p_dsp,Izmir,2002,2.4588730479e-14,2.32976412088e-32,0.00821560854259,9.12753710428e-16,0.0
3954,1207.0,p_dyp,Izmir,2002,0.278293552848,0.000319745037593,0.189257343042,0.413318389644,0.27
3955,1207.0,p_ldp,Izmir,2002,2.12223319376e-293,0.0,1.76451153883e-05,5.36858409474e-302,0.0
3956,1207.0,p_mhp,Izmir,2002,0.338118177118,1.5849811667e-05,0.261919477191,0.300074896023,0.12
3957,1207.0,p_anap,Izmir,2002,0.000440147807876,2.00877401311e-13,0.729168965656,8.51502485058e-05,0.5
3958,1207.0,p_dehap,Izmir,2002,1.46084421951e-46,4.2423118927e-98,0.000337914056176,2.73679993412e-49,0.0
3959,1207.0,p_gp,Izmir,2002,0.719207315555,0.0266157308818,0.516179521484,0.764594398188,0.2
3960,1207.0,p_ip,Izmir,2002,1.55208234889e-70,2.09998471688e-240,0.000272719919341,5.18637274522e-74,0.0
3961,1207.0,p_mp,Izmir,2002,7.36252552533e-219,0.0,1.53118258695e-10,1.10425527444e-225,0.0
3962,1207.0,p_odp,Izmir,2002,1.69103474084e-231,0.0,3.04858652626e-06,8.27628862514e-239,0.0
3963,1207.0,p_sp,Izmir,2002,3.2749138449e-70,7.84453570914e-224,0.00113307949386,1.19802493347e-73,0.0
3964,1207.0,p_tkp,Izmir,2002,0.0,0.0,5.4038505002e-05,0.0,0.0
3965,1207.0,p_yp,Izmir,2002,3.1639773053e-71,2.83573421437e-225,0.00278849465419,1.00389178009e-74,0.0
3966,1207.0,p_ytp,Izmir,2002,8.01144819246e-101,2.2473798158e-283,0.0774476355676,3.99133388338e-105,0.0
3967,669.0,p_akp,Kahramanmaras,2002,0.0354282523871,0.00429242917643,0.92681231302,0.0157493494757,0.92
3968,669.0,p_bbp,Kahramanmaras,2002,6.1896475501e-56,5.65487563591e-210,0.0339398379094,2.68065212988e-58,0.0
3969,669.0,p_bgmz,Kahramanmaras,2002,0.0,0.0,,0.0,0.0
3970,669.0,p_btp,Kahramanmaras,2002,1.27040887498e-241,0.0,0.00036228648744,5.33806287372e-248,0.0
3971,669.0,p_chp,Kahramanmaras,2002,0.154092875038,0.0527809635371,0.398016663963,0.0953811614211,0.18
3972,669.0,p_dsp,Kahramanmaras,2002,7.66808976121e-179,0.0,0.129136360471,5.21743498762e-184,0.0
3973,669.0,p_dyp,Kahramanmaras,2002,3.21791656899e-10,3.08264557068e-19,0.136458319965,4.59915520698e-11,0.24
3974,669.0,p_ldp,Kahramanmaras,2002,0.0,0.0,0.000271664935543,0.0,0.0
3975,669.0,p_mhp,Kahramanmaras,2002,1.71784363244e-13,5.34072478284e-26,0.15193947659,1.58286661547e-14,0.09
3976,669.0,p_anap,Kahramanmaras,2002,1.34845702726e-42,1.35390116238e-114,0.559315471742,1.26829679759e-44,0.33
3977,669.0,p_dehap,Kahramanmaras,2002,8.326125032e-11,2.06901972431e-44,0.0928788779148,9.88997956353e-12,0.01
3978,669.0,p_gp,Kahramanmaras,2002,1.46045197012e-48,3.88343017526e-184,0.0247892345934,1.0386534052e-50,0.0
3979,669.0,p_ip,Kahramanmaras,2002,4.48401933294e-220,0.0,0.00196687903831,5.25215819488e-226,0.0
3980,669.0,p_mp,Kahramanmaras,2002,0.0,0.0,0.000243742472504,0.0,0.0
3981,669.0,p_odp,Kahramanmaras,2002,0.0,0.0,1.88736320374e-06,0.0,0.0
3982,669.0,p_sp,Kahramanmaras,2002,2.49217638017e-97,0.0,0.132752812563,9.96482966887e-101,0.0
3983,669.0,p_tkp,Kahramanmaras,2002,0.0,0.0,1.8775073926e-05,0.0,0.0
3984,669.0,p_yp,Kahramanmaras,2002,7.04546203759e-225,0.0,5.0183528199e-05,6.88156008512e-231,0.0
3985,669.0,p_ytp,Kahramanmaras,2002,1.94863776393e-198,0.0,0.000330783314697,5.89599437619e-204,0.0
3986,346.0,p_akp,Karabuk,2002,0.55734359502,0.223044751427,0.46444375354,0.57062610684,0.26
3987,346.0,p_bbp,Karabuk,2002,1.30180126947e-60,0.0,0.00182427663852,1.45608475352e-62,0.0
3988,346.0,p_bgmz,Karabuk,2002,0.0,0.0,,0.0,0.0
3989,346.0,p_btp,Karabuk,2002,2.65202859202e-99,0.0,0.00288528327947,4.42339529813e-102,0.0
3990,346.0,p_chp,Karabuk,2002,8.27763993982e-05,4.44270419556e-07,0.369189285415,3.32822110408e-05,0.41
3991,346.0,p_dsp,Karabuk,2002,8.22277710556e-59,0.0,0.326911853099,8.76038811954e-61,0.0
3992,346.0,p_dyp,Karabuk,2002,0.5975149496,0.453291021915,0.76973889636,0.517921668769,0.72
3993,346.0,p_ldp,Karabuk,2002,8.28568733045e-170,0.0,0.034574441051,5.41818806939e-174,0.0
3994,346.0,p_mhp,Karabuk,2002,6.54002303835e-06,7.29610915862e-18,0.302504806449,2.24699611409e-06,0.0
3995,346.0,p_anap,Karabuk,2002,2.4880289207e-06,6.33795105565e-33,0.501634498998,7.63225103257e-07,0.1
3996,346.0,p_dehap,Karabuk,2002,3.40859600707e-20,9.16999383493e-171,0.133199701121,3.84316230499e-21,0.0
3997,346.0,p_gp,Karabuk,2002,1.20422632744e-14,6.82939133339e-68,0.255352610499,1.85070274485e-15,0.0
3998,346.0,p_ip,Karabuk,2002,3.94521552652e-159,0.0,0.0365237992666,3.95496978467e-163,0.0
3999,346.0,p_mp,Karabuk,2002,6.24449239538e-144,0.0,0.000455614918286,1.5060643982e-147,0.0
4000,346.0,p_odp,Karabuk,2002,2.57800458355e-237,0.0,0.000474187154243,8.67636080086e-243,0.0
4001,346.0,p_sp,Karabuk,2002,1.28055393917e-33,3.05644143674e-138,0.00432761220254,5.92289571495e-35,0.0
4002,346.0,p_tkp,Karabuk,2002,6.8345285053e-285,0.0,0.0066053862083,2.86159356585e-291,0.0
4003,346.0,p_yp,Karabuk,2002,2.71299661215e-95,0.0,0.00417822162829,5.67273360644e-98,0.0
4004,346.0,p_ytp,Karabuk,2002,9.29939833207e-145,0.0,0.0225853143602,1.81167256212e-148,0.0
4005,261.0,p_akp,Karaman,2002,0.345842372169,0.171595849949,0.367323306078,0.357038119357,0.45
4006,261.0,p_bbp,Karaman,2002,2.89637761709e-28,0.0,0.0561557979093,2.3600545543e-29,0.01
4007,261.0,p_bgmz,Karaman,2002,0.0,0.0,,0.0,0.0
4008,261.0,p_btp,Karaman,2002,1.35003621635e-55,0.0,0.0972509063377,2.46389035081e-57,0.0
4009,261.0,p_chp,Karaman,2002,0.972145618045,0.26995515254,0.881492934474,0.969236288038,0.87
4010,261.0,p_dsp,Karaman,2002,3.11743087974e-20,2.00257875547e-158,0.239247120894,3.88243092074e-21,0.0
4011,261.0,p_dyp,Karaman,2002,0.0926045444591,0.00167349670928,0.0461441285005,0.0874193225472,0.08
4012,261.0,p_ldp,Karaman,2002,3.15220018923e-167,0.0,0.00351607887758,3.85212846903e-171,0.0
4013,261.0,p_mhp,Karaman,2002,0.000829184998041,9.68104726744e-07,0.00119037277618,0.00098095065829,0.0
4014,261.0,p_anap,Karaman,2002,0.164122805383,0.00037130625235,0.290371775872,0.134390690423,0.11
4015,261.0,p_dehap,Karaman,2002,3.14710291597e-10,3.8892298686e-71,0.101546676692,9.16777437665e-11,0.0
4016,261.0,p_gp,Karaman,2002,1.9327642254e-05,6.57550568697e-24,0.591446788973,8.5110430356e-06,0.85
4017,261.0,p_ip,Karaman,2002,7.66139001822e-45,0.0,0.00258582979307,2.97324505722e-46,0.0
4018,261.0,p_mp,Karaman,2002,4.91245843183e-78,0.0,0.00751126463377,3.45196504841e-80,0.0
4019,261.0,p_odp,Karaman,2002,3.85519854153e-109,0.0,0.378043702047,5.67290380751e-112,0.0
4020,261.0,p_sp,Karaman,2002,7.44398192212e-15,1.33860118642e-44,0.0244043210422,1.41557636946e-15,0.0
4021,261.0,p_tkp,Karaman,2002,2.3966491675e-201,0.0,0.00147289372836,6.77650122251e-206,0.0
4022,261.0,p_yp,Karaman,2002,4.98274938167e-41,0.0,0.0204508202741,2.3006024776e-42,0.0
4023,261.0,p_ytp,Karaman,2002,5.17470086773e-96,0.0,0.007552396339,1.51581219561e-98,0.0
4024,434.0,p_akp,Kars,2002,0.0458500302962,3.90703723012e-05,0.329804933753,0.0303743601123,0.24
4025,434.0,p_bbp,Kars,2002,1.56196651075e-171,0.0,5.92257167624e-05,6.17693026423e-176,0.0
4026,434.0,p_bgmz,Kars,2002,3.56409947735e-31,2.9812317302e-80,0.583431255985,1.3657810656e-32,0.24
4027,434.0,p_btp,Kars,2002,2.14266617312e-150,0.0,8.10760115387e-05,2.25949888875e-154,0.0
4028,434.0,p_chp,Kars,2002,0.0118851096167,0.000731968662052,0.117065046551,0.00598259600858,0.01
4029,434.0,p_dsp,Kars,2002,7.17435452128e-115,0.0,0.0326685437946,3.38862616044e-118,0.0
4030,434.0,p_dyp,Kars,2002,3.54087186197e-05,4.63279930536e-08,0.218168642272,1.15426274114e-05,0.07
4031,434.0,p_ldp,Kars,2002,0.0,0.0,0.00853809317953,0.0,0.0
4032,434.0,p_mhp,Kars,2002,1.87649782444e-11,1.52139067719e-31,0.253950768233,3.17263587624e-12,0.06
4033,434.0,p_anap,Kars,2002,4.12051185854e-58,0.0,0.137256282422,3.35021839689e-60,0.0
4034,434.0,p_dehap,Kars,2002,6.91361345398e-08,2.78978698039e-19,0.218283133069,1.87265710432e-08,0.19
4035,434.0,p_gp,Kars,2002,3.14852622138e-45,8.87764809195e-279,0.0617682747618,5.34483154853e-47,0.0
4036,434.0,p_ip,Kars,2002,9.37535822051e-278,0.0,0.000133841575949,3.19675330573e-284,0.0
4037,434.0,p_mp,Kars,2002,0.0,0.0,2.74320618582e-05,0.0,0.0
4038,434.0,p_odp,Kars,2002,0.0,0.0,0.0140103958116,0.0,0.0
4039,434.0,p_sp,Kars,2002,1.53157019395e-85,0.0,0.0523377316344,2.94745098906e-88,0.0
4040,434.0,p_tkp,Kars,2002,0.0,0.0,0.1036975907,0.0,0.0
4041,434.0,p_yp,Kars,2002,2.96529112484e-191,0.0,7.12353493936e-06,5.44110258129e-196,0.0
4042,434.0,p_ytp,Kars,2002,5.62348343984e-240,0.0,0.0289547104802,8.82416397114e-246,0.0
4043,1230.0,p_akp,Kastamonu,2002,0.389227167115,0.0120035914927,0.47854073336,0.278505617275,0.31
4044,1230.0,p_bbp,Kastamonu,2002,0.0,0.0,1.64527661096e-13,0.0,0.0
4045,1230.0,p_bgmz,Kastamonu,2002,0.0,0.0,,0.0,0.0
4046,1230.0,p_btp,Kastamonu,2002,0.0,0.0,1.64986019458e-10,0.0,0.0
4047,1230.0,p_chp,Kastamonu,2002,2.12311482458e-22,4.87874064568e-79,0.00184893995392,3.3268884458e-24,0.0
4048,1230.0,p_dsp,Kastamonu,2002,8.86870495349e-163,0.0,4.30310548314e-10,2.11573067147e-168,0.0
4049,1230.0,p_dyp,Kastamonu,2002,0.76785456957,2.44080428668e-07,0.714824600272,0.730115656003,0.44
4050,1230.0,p_ldp,Kastamonu,2002,0.0,0.0,5.82834112645e-13,0.0,0.0
4051,1230.0,p_mhp,Kastamonu,2002,3.46876037763e-06,1.19996481919e-30,0.0206283236018,6.63723130767e-07,0.0
4052,1230.0,p_anap,Kastamonu,2002,1.95994615289e-13,1.01257867905e-47,2.198804889e-05,1.18721055885e-14,0.0
4053,1230.0,p_dehap,Kastamonu,2002,4.80399542291e-262,0.0,5.5714686556e-12,9.98894234538e-270,0.0
4054,1230.0,p_gp,Kastamonu,2002,1.99514788227e-58,0.0,0.000273107052098,1.60317778436e-61,0.0
4055,1230.0,p_ip,Kastamonu,2002,0.0,0.0,7.72064583269e-15,0.0,0.0
4056,1230.0,p_mp,Kastamonu,2002,0.0,0.0,2.24576569159e-22,0.0,0.0
4057,1230.0,p_odp,Kastamonu,2002,0.0,0.0,9.83184053496e-13,0.0,0.0
4058,1230.0,p_sp,Kastamonu,2002,0.0,0.0,1.51504296674e-11,0.0,0.0
4059,1230.0,p_tkp,Kastamonu,2002,0.0,0.0,3.38186519432e-10,0.0,0.0
4060,1230.0,p_yp,Kastamonu,2002,0.0,0.0,2.4524038564e-19,0.0,0.0
4061,1230.0,p_ytp,Kastamonu,2002,0.0,0.0,3.77368371978e-07,0.0,0.0
4062,730.0,p_akp,Kayseri,2002,0.811572197119,0.847181825812,0.864923866078,0.73166483399,0.89
4063,730.0,p_bbp,Kayseri,2002,2.6332516301e-83,0.0,0.05211527311,1.81301908044e-86,0.0
4064,730.0,p_bgmz,Kayseri,2002,2.66201243262e-121,0.0,0.532404032706,2.74938006276e-125,0.11
4065,730.0,p_btp,Kayseri,2002,1.4163978819e-234,0.0,0.000810512450234,5.5683686588e-241,0.0
4066,730.0,p_chp,Kayseri,2002,0.00210556679022,1.34106812485e-05,0.28320211168,0.0007803549033,0.22
4067,730.0,p_dsp,Kayseri,2002,5.85907897042e-203,0.0,0.00808023023701,9.96862937254e-209,0.0
4068,730.0,p_dyp,Kayseri,2002,0.113152532703,4.7170309287e-16,0.118745568589,0.0819484284043,0.16
4069,730.0,p_ldp,Kayseri,2002,0.0,0.0,0.0230851105253,0.0,0.0
4070,730.0,p_mhp,Kayseri,2002,0.107075961129,0.00434267199278,0.664070816277,0.0598063026984,0.59
4071,730.0,p_anap,Kayseri,2002,2.31330517678e-49,4.70491456158e-195,0.0422115611182,1.14406612515e-51,0.0
4072,730.0,p_dehap,Kayseri,2002,3.13953301483e-55,5.59927628037e-221,0.00239196343873,1.11989189243e-57,0.0
4073,730.0,p_gp,Kayseri,2002,1.84078731953e-20,5.82680604551e-60,0.345633595892,7.37574532953e-22,0.01
4074,730.0,p_ip,Kayseri,2002,9.87632864755e-262,0.0,9.66633252268e-05,1.25814652507e-268,0.0
4075,730.0,p_mp,Kayseri,2002,0.0,0.0,3.00174987459e-06,0.0,0.0
4076,730.0,p_odp,Kayseri,2002,0.0,0.0,0.000647496661437,0.0,0.0
4077,730.0,p_sp,Kayseri,2002,1.39303061056e-68,2.57843792332e-236,0.00127259353419,2.24728361499e-71,0.0
4078,730.0,p_tkp,Kayseri,2002,0.0,0.0,0.000467799951709,0.0,0.0
4079,730.0,p_yp,Kayseri,2002,7.14169129431e-237,0.0,1.9512579651e-06,2.90576269817e-243,0.0
4080,730.0,p_ytp,Kayseri,2002,0.0,0.0,4.28679164574e-06,0.0,0.0
4081,220.0,p_akp,Kilis,2002,0.578691808553,0.116098557122,0.601737248056,0.608747751402,0.75
4082,220.0,p_bbp,Kilis,2002,3.27518843918e-70,0.0,0.044953969813,3.68541435523e-72,0.01
4083,220.0,p_bgmz,Kilis,2002,3.63077648591e-06,1.26545146069e-10,0.253413021555,1.52458531497e-06,0.09
4084,220.0,p_btp,Kilis,2002,5.02492004788e-29,3.76417183793e-87,0.509720209891,4.40653896461e-30,0.16
4085,220.0,p_chp,Kilis,2002,4.79569284305e-08,3.36458525357e-20,0.352870023969,1.6099244255e-08,0.54
4086,220.0,p_dsp,Kilis,2002,4.64351168427e-158,0.0,0.439013861929,1.00890514833e-161,0.17
4087,220.0,p_dyp,Kilis,2002,0.135820102228,0.0333790802358,0.127126909688,0.116003003502,0.2
4088,220.0,p_ldp,Kilis,2002,1.59780384425e-261,0.0,0.690120509328,4.14301858026e-267,0.06
4089,220.0,p_mhp,Kilis,2002,0.36416500677,0.00991006382835,0.48377010804,0.3149547091,0.47
4090,220.0,p_anap,Kilis,2002,1.67155750325e-41,2.7872005106e-268,0.749699691952,7.2750479957e-43,0.28
4091,220.0,p_dehap,Kilis,2002,3.22048615616e-70,0.0,0.502676106922,3.52473795053e-72,0.78
4092,220.0,p_gp,Kilis,2002,6.61022451358e-19,9.85809149113e-157,0.76068263257,1.04553570491e-19,0.79
4093,220.0,p_ip,Kilis,2002,5.28433823141e-178,0.0,0.0814351510611,5.08347880037e-182,0.0
4094,220.0,p_mp,Kilis,2002,1.71070509029e-241,0.0,0.637822531303,1.02397731562e-246,0.1
4095,220.0,p_odp,Kilis,2002,2.81388947953e-234,0.0,0.89911859714,2.23175520177e-239,0.97
4096,220.0,p_sp,Kilis,2002,5.2674919806e-19,5.99282947969e-116,0.813485503942,8.44787526363e-20,0.58
4097,220.0,p_tkp,Kilis,2002,1.57859545125e-299,0.0,0.945616322528,8.11415829666e-306,0.42
4098,220.0,p_yp,Kilis,2002,7.80352932495e-169,0.0,0.152865659971,1.10956780139e-172,0.0
4099,220.0,p_ytp,Kilis,2002,2.29142242863e-152,0.0,0.268595796714,6.21927683828e-156,0.17
4100,265.0,p_akp,Kirikkale,2002,0.18777342725,0.530810261843,0.22913868512,0.155894340667,0.27
4101,265.0,p_bbp,Kirikkale,2002,6.08738772854e-57,0.0,0.0372516900728,1.08880485076e-58,0.01
4102,265.0,p_bgmz,Kirikkale,2002,0.0,0.0,,0.0,0.07
4103,265.0,p_btp,Kirikkale,2002,7.78186912758e-173,0.0,0.219830798052,6.70298307611e-177,0.01
4104,265.0,p_chp,Kirikkale,2002,0.115907403772,2.13787380097e-05,0.295524071931,0.0878729287701,0.03
4105,265.0,p_dsp,Kirikkale,2002,1.06836898381e-102,0.0,0.442376215355,2.05469910437e-105,0.03
4106,265.0,p_dyp,Kirikkale,2002,0.789839616203,0.0240523178287,0.989852135206,0.73424004487,0.95
4107,265.0,p_ldp,Kirikkale,2002,2.19272307365e-264,0.0,0.639657217722,3.5078081378e-270,0.18
4108,265.0,p_mhp,Kirikkale,2002,0.913040480209,0.00990491764909,0.949911195033,0.877721259326,0.99
4109,265.0,p_anap,Kirikkale,2002,3.58509826845e-24,1.92166264902e-96,0.334672944851,3.46050810799e-25,0.02
4110,265.0,p_dehap,Kirikkale,2002,3.17477252601e-56,0.0,0.322984443311,5.50900037478e-58,0.03
4111,265.0,p_gp,Kirikkale,2002,5.55780091727e-14,5.5265485676e-66,0.501853261284,1.11358207072e-14,0.65
4112,265.0,p_ip,Kirikkale,2002,9.70990384638e-118,0.0,0.0362187876279,9.75646144534e-121,0.01
4113,265.0,p_mp,Kirikkale,2002,1.79585036315e-205,0.0,0.013018660021,3.96090115326e-210,0.0
4114,265.0,p_odp,Kirikkale,2002,1.23057078149e-258,0.0,0.11243389739,2.58437969312e-264,0.02
4115,265.0,p_sp,Kirikkale,2002,5.81145192626e-45,2.00917405533e-281,0.249766815859,1.77069520357e-46,0.01
4116,265.0,p_tkp,Kirikkale,2002,2.48200666822e-275,0.0,0.811900166424,2.48469075347e-281,0.66
4117,265.0,p_yp,Kirikkale,2002,1.47301222859e-133,0.0,0.000747682479417,7.8963495388e-137,0.0
4118,265.0,p_ytp,Kirikkale,2002,4.32899757399e-164,0.0,0.0147045986137,5.59304914175e-168,0.0
4119,261.0,p_akp,Kirklareli,2002,0.882904004966,0.674998692568,0.913730486963,0.858917399268,0.85
4120,261.0,p_bbp,Kirklareli,2002,8.21007233328e-35,0.0,0.0201561245307,5.14675715148e-36,0.0
4121,261.0,p_bgmz,Kirklareli,2002,3.04038582893e-202,0.0,0.067055394934,7.46014832334e-207,0.0
4122,261.0,p_btp,Kirklareli,2002,3.39791081469e-79,0.0,0.00106736361631,2.56971613127e-81,0.0
4123,261.0,p_chp,Kirklareli,2002,0.840307713471,0.555291028412,0.910814085582,0.858917399268,0.94
4124,261.0,p_dsp,Kirklareli,2002,0.200936652905,0.191340876825,0.609675684918,0.159851945136,0.41
4125,261.0,p_dyp,Kirklareli,2002,0.855300606926,0.509684292521,0.905834609653,0.882998390637,0.82
4126,261.0,p_ldp,Kirklareli,2002,2.44341947158e-83,0.0,0.0041509947322,1.38080728329e-85,0.0
4127,261.0,p_mhp,Kirklareli,2002,0.0269139882958,0.201831927583,0.067910828693,0.022415414084,0.16
4128,261.0,p_anap,Kirklareli,2002,0.0127748194437,0.0635390894249,0.0084504092745,0.0112346302544,0.12
4129,261.0,p_dehap,Kirklareli,2002,7.85472179276e-25,1.33869447052e-137,0.148148235325,8.15608113129e-26,0.02
4130,261.0,p_gp,Kirklareli,2002,0.771130620248,0.862906405055,0.757186710402,0.746419095423,0.43
4131,261.0,p_ip,Kirklareli,2002,8.58203924116e-27,8.64029821138e-209,0.0798425164442,7.63389785107e-28,0.0
4132,261.0,p_mp,Kirklareli,2002,4.41793525774e-35,0.0,3.82967452845e-05,3.06949122392e-36,0.0
4133,261.0,p_odp,Kirklareli,2002,2.02517755496e-52,0.0,0.0143044014081,4.5084435461e-54,0.0
4134,261.0,p_sp,Kirklareli,2002,5.10863893239e-27,3.39805072576e-181,0.162182262194,4.74609553296e-28,0.05
4135,261.0,p_tkp,Kirklareli,2002,9.81264103872e-102,0.0,0.0145510497347,2.27171447142e-104,0.0
4136,261.0,p_yp,Kirklareli,2002,0.0414769395361,1.79904478243e-05,0.284439797967,0.0282898624836,0.12
4137,261.0,p_ytp,Kirklareli,2002,6.46703124254e-08,2.14247136144e-39,0.46190157813,1.96864988692e-08,0.03
4138,307.0,p_akp,Kirsehir,2002,0.443786377675,0.0291590191632,0.423271530177,0.414159541944,0.39
4139,307.0,p_bbp,Kirsehir,2002,8.23477228623e-81,0.0,0.211889690951,3.5473562953e-83,0.0
4140,307.0,p_bgmz,Kirsehir,2002,3.30175915984e-295,0.0,0.551439336314,1.04148728352e-301,0.9
4141,307.0,p_btp,Kirsehir,2002,6.33951489588e-173,0.0,2.46824835281e-05,4.35120308183e-177,0.0
4142,307.0,p_chp,Kirsehir,2002,0.93795552818,0.422169891787,0.948891166031,0.921196642467,0.96
4143,307.0,p_dsp,Kirsehir,2002,3.80683715201e-65,0.0,0.0294212149102,3.71847519029e-67,0.0
4144,307.0,p_dyp,Kirsehir,2002,0.00507505123789,8.85851876946e-27,0.303606577481,0.00267643687239,0.27
4145,307.0,p_ldp,Kirsehir,2002,5.60069952751e-288,0.0,0.226838150365,2.55679236955e-294,0.01
4146,307.0,p_mhp,Kirsehir,2002,0.360817219337,0.125726718549,0.506234069726,0.302499955179,0.54
4147,307.0,p_anap,Kirsehir,2002,4.59459764825e-11,1.38627192167e-32,0.0562301093374,1.05245718497e-11,0.02
