,Kommun,KommunParty,Lan,N,Party,Race,Year,chisquare-benford-3d,chisquare-benford-mix,chisquare-mean-sim,chisquare-uniform,lilliefors-type-test
13176,32.0,,21.0,6.0,p_C,landstingsval,2010,,,,,0.0
13177,32.0,,21.0,6.0,p_FP,landstingsval,2010,,,,,0.0
13178,32.0,,21.0,6.0,p_KD,landstingsval,2010,,,,,0.0
13179,32.0,,21.0,6.0,p_S,landstingsval,2010,,,,,0.0
13180,32.0,,21.0,6.0,p_V,landstingsval,2010,,,,,0.0
13181,32.0,,21.0,6.0,p_MP,landstingsval,2010,,,,,0.0
13182,32.0,,21.0,6.0,p_other,landstingsval,2010,,,,,0.0
13183,61.0,,21.0,14.0,p_M,landstingsval,2010,,,,,0.0
13184,61.0,,21.0,14.0,p_C,landstingsval,2010,,,,,0.0
13185,61.0,,21.0,14.0,p_FP,landstingsval,2010,,,,,0.0
13186,61.0,,21.0,14.0,p_KD,landstingsval,2010,,,,,0.0
13187,61.0,,21.0,14.0,p_S,landstingsval,2010,,,,,0.0
13188,61.0,,21.0,14.0,p_V,landstingsval,2010,,,,,0.0
13189,61.0,,21.0,14.0,p_MP,landstingsval,2010,,,,,0.0
13190,61.0,,21.0,14.0,p_other,landstingsval,2010,,,,,0.0
13191,80.0,,21.0,55.0,p_M,landstingsval,2010,0.8258091264186541,0.829052747274,0.752247555705,0.818179344863,0.41
13192,80.0,,21.0,55.0,p_C,landstingsval,2010,0.17183495541642566,0.153030329413,0.19548958811,0.171007401381,0.2
13193,80.0,,21.0,55.0,p_FP,landstingsval,2010,0.7051200515022782,0.629950306868,0.750749960342,0.712342672789,0.805
13194,80.0,,21.0,55.0,p_KD,landstingsval,2010,0.008724096532674424,0.0397322023996,0.00391842437842,0.00706675533347,0.03
13195,80.0,,21.0,55.0,p_S,landstingsval,2010,0.19146369129677432,0.191523384243,0.235321745405,0.188879704109,0.39
13196,80.0,,21.0,55.0,p_V,landstingsval,2010,0.7061015581404023,0.607448506419,0.729969479861,0.712342672789,0.705
13197,80.0,,21.0,55.0,p_MP,landstingsval,2010,0.5813023470593135,0.659895435715,0.557694915736,0.561847012654,0.835
13198,80.0,,21.0,55.0,p_other,landstingsval,2010,0.2511899471622193,0.163300794351,0.229637278465,0.275708936772,0.265
13199,81.0,,21.0,19.0,p_M,landstingsval,2010,,,,,0.0
13200,81.0,,21.0,19.0,p_C,landstingsval,2010,,,,,0.0
13201,81.0,,21.0,19.0,p_FP,landstingsval,2010,0.8683670029276345,0.906567077684,0.892894159863,0.860922170167,0.585
13202,81.0,,21.0,19.0,p_KD,landstingsval,2010,,,,,0.0
13203,81.0,,21.0,19.0,p_S,landstingsval,2010,,,,,0.0
13204,81.0,,21.0,19.0,p_V,landstingsval,2010,,,,,0.0
13205,81.0,,21.0,19.0,p_MP,landstingsval,2010,,,,,0.0
13206,81.0,,21.0,19.0,p_other,landstingsval,2010,,,,,0.0
13207,82.0,,21.0,15.0,p_M,landstingsval,2010,,,,,0.0
13208,82.0,,21.0,15.0,p_C,landstingsval,2010,,,,,0.0
13209,82.0,,21.0,15.0,p_FP,landstingsval,2010,,,,,0.0
13210,82.0,,21.0,15.0,p_KD,landstingsval,2010,0.9954952549465287,0.984775410766,0.98852150789,0.995711199666,0.815
13211,82.0,,21.0,15.0,p_S,landstingsval,2010,,,,,0.0
13212,82.0,,21.0,15.0,p_V,landstingsval,2010,,,,,0.0
13213,82.0,,21.0,15.0,p_MP,landstingsval,2010,,,,,0.0
13214,82.0,,21.0,15.0,p_other,landstingsval,2010,,,,,0.0
13215,83.0,,21.0,18.0,p_M,landstingsval,2010,0.9915309349877843,0.991529353704,0.987287106578,0.991467606629,0.815
13216,83.0,,21.0,18.0,p_C,landstingsval,2010,,,,,0.0
13217,83.0,,21.0,18.0,p_FP,landstingsval,2010,,,,,0.0
13218,83.0,,21.0,18.0,p_KD,landstingsval,2010,,,,,0.0
13219,83.0,,21.0,18.0,p_S,landstingsval,2010,,,,,0.0
13220,83.0,,21.0,18.0,p_V,landstingsval,2010,,,,,0.0
13221,83.0,,21.0,18.0,p_MP,landstingsval,2010,0.5737054934148487,0.492443456752,0.688262147719,0.579478929696,0.125
13222,83.0,,21.0,18.0,p_other,landstingsval,2010,,,,,0.0
13223,84.0,,21.0,23.0,p_M,landstingsval,2010,,,,,0.0
13224,84.0,,21.0,23.0,p_C,landstingsval,2010,,,,,0.0
13225,84.0,,21.0,23.0,p_FP,landstingsval,2010,,,,,0.0
13226,84.0,,21.0,23.0,p_KD,landstingsval,2010,,,,,0.0
13227,84.0,,21.0,23.0,p_S,landstingsval,2010,,,,,0.0
13228,84.0,,21.0,23.0,p_V,landstingsval,2010,,,,,0.0
13229,84.0,,21.0,23.0,p_MP,landstingsval,2010,0.9411970274317532,0.936411020418,0.942822783945,0.939986863633,0.67
13230,84.0,,21.0,23.0,p_other,landstingsval,2010,0.9996843113137178,0.999460036731,0.998455282829,0.999613129176,0.865
13231,60.0,,22.0,10.0,p_M,landstingsval,2010,,,,,0.0
13232,60.0,,22.0,10.0,p_C,landstingsval,2010,,,,,0.0
13233,60.0,,22.0,10.0,p_FP,landstingsval,2010,,,,,0.0
13234,60.0,,22.0,10.0,p_KD,landstingsval,2010,,,,,0.0
13235,60.0,,22.0,10.0,p_S,landstingsval,2010,,,,,0.0
13236,60.0,,22.0,10.0,p_V,landstingsval,2010,,,,,0.0
13237,60.0,,22.0,10.0,p_MP,landstingsval,2010,,,,,0.0
13238,60.0,,22.0,10.0,p_other,landstingsval,2010,,,,,0.0
13239,62.0,,22.0,11.0,p_M,landstingsval,2010,,,,,0.0
13240,62.0,,22.0,11.0,p_C,landstingsval,2010,,,,,0.0
13241,62.0,,22.0,11.0,p_FP,landstingsval,2010,,,,,0.0
13242,62.0,,22.0,11.0,p_KD,landstingsval,2010,,,,,0.0
13243,62.0,,22.0,11.0,p_S,landstingsval,2010,,,,,0.0
13244,62.0,,22.0,11.0,p_V,landstingsval,2010,,,,,0.0
13245,62.0,,22.0,11.0,p_MP,landstingsval,2010,,,,,0.0
13246,62.0,,22.0,11.0,p_other,landstingsval,2010,,,,,0.0
13247,80.0,,22.0,17.0,p_M,landstingsval,2010,,,,,0.0
13248,80.0,,22.0,17.0,p_C,landstingsval,2010,,,,,0.0
13249,80.0,,22.0,17.0,p_FP,landstingsval,2010,,,,,0.0
13250,80.0,,22.0,17.0,p_KD,landstingsval,2010,0.9427025049050635,0.994213908832,0.949060297961,0.936368672805,0.725
13251,80.0,,22.0,17.0,p_S,landstingsval,2010,,,,,0.0
13252,80.0,,22.0,17.0,p_V,landstingsval,2010,,,,,0.0
13253,80.0,,22.0,17.0,p_MP,landstingsval,2010,,,,,0.0
13254,80.0,,22.0,17.0,p_other,landstingsval,2010,,,,,0.0
13255,81.0,,22.0,57.0,p_M,landstingsval,2010,0.715421627918726,0.71884346787,0.650561087455,0.706148712553,0.705
13256,81.0,,22.0,57.0,p_C,landstingsval,2010,0.2114657730477041,0.153334596562,0.208154648732,0.216292714898,0.31
13257,81.0,,22.0,57.0,p_FP,landstingsval,2010,0.4252530225873687,0.416437626157,0.435611838319,0.424420827795,0.515
13258,81.0,,22.0,57.0,p_KD,landstingsval,2010,0.6355536906729512,0.230878101385,0.792599664533,0.669959440516,0.665
13259,81.0,,22.0,57.0,p_S,landstingsval,2010,0.16553191579509358,0.158424126,0.16855988741,0.179136307911,0.27
13260,81.0,,22.0,57.0,p_V,landstingsval,2010,0.8683188403255873,0.787586565581,0.822763671254,0.869361242617,0.85
13261,81.0,,22.0,57.0,p_MP,landstingsval,2010,0.20996307131626513,0.136039573556,0.233552547763,0.216292714898,0.26
13262,81.0,,22.0,57.0,p_other,landstingsval,2010,0.06284980683001926,0.0573238184432,0.0691262410772,0.0636566535608,0.06
13263,82.0,,22.0,15.0,p_M,landstingsval,2010,,,,,0.0
13264,82.0,,22.0,15.0,p_C,landstingsval,2010,,,,,0.0
13265,82.0,,22.0,15.0,p_FP,landstingsval,2010,,,,,0.0
13266,82.0,,22.0,15.0,p_KD,landstingsval,2010,,,,,0.0
13267,82.0,,22.0,15.0,p_S,landstingsval,2010,,,,,0.0
13268,82.0,,22.0,15.0,p_V,landstingsval,2010,,,,,0.0
13269,82.0,,22.0,15.0,p_MP,landstingsval,2010,,,,,0.0
13270,82.0,,22.0,15.0,p_other,landstingsval,2010,,,,,0.0
13271,83.0,,22.0,18.0,p_M,landstingsval,2010,,,,,0.0
13272,83.0,,22.0,18.0,p_C,landstingsval,2010,,,,,0.0
13273,83.0,,22.0,18.0,p_FP,landstingsval,2010,,,,,0.0
13274,83.0,,22.0,18.0,p_KD,landstingsval,2010,,,,,0.0
13275,83.0,,22.0,18.0,p_S,landstingsval,2010,,,,,0.0
13276,83.0,,22.0,18.0,p_V,landstingsval,2010,,,,,0.0
13277,83.0,,22.0,18.0,p_MP,landstingsval,2010,,,,,0.0
13278,83.0,,22.0,18.0,p_other,landstingsval,2010,,,,,0.0
13279,84.0,,22.0,43.0,p_M,landstingsval,2010,0.18851809061613933,0.126192687922,0.250695156922,0.206833160654,0.075
13280,84.0,,22.0,43.0,p_C,landstingsval,2010,0.34011329436257554,0.381104362853,0.315057122264,0.330175455321,0.72
13281,84.0,,22.0,43.0,p_FP,landstingsval,2010,0.49422617884541886,0.430002956422,0.476467329102,0.494846996362,0.205
13282,84.0,,22.0,43.0,p_KD,landstingsval,2010,0.5223793806578936,0.340908727816,0.613165079077,0.541192148577,0.455
13283,84.0,,22.0,43.0,p_S,landstingsval,2010,0.6523906966901164,0.65924272466,0.631815425735,0.637119407169,0.76
13284,84.0,,22.0,43.0,p_V,landstingsval,2010,0.5133841474147423,0.444324887981,0.439389392829,0.494846996362,0.11
13285,84.0,,22.0,43.0,p_MP,landstingsval,2010,0.8983033820863019,0.848924510883,0.909302091067,0.897104426242,0.815
13286,84.0,,22.0,43.0,p_other,landstingsval,2010,,,,,0.0
13287,3.0,,23.0,5.0,p_M,landstingsval,2010,,,,,0.0
13288,3.0,,23.0,5.0,p_C,landstingsval,2010,,,,,0.0
13289,3.0,,23.0,5.0,p_FP,landstingsval,2010,,,,,0.0
13290,3.0,,23.0,5.0,p_KD,landstingsval,2010,,,,,0.0
13291,3.0,,23.0,5.0,p_S,landstingsval,2010,,,,,0.0
13292,3.0,,23.0,5.0,p_V,landstingsval,2010,,,,,0.0
13293,3.0,,23.0,5.0,p_MP,landstingsval,2010,,,,,0.0
13294,3.0,,23.0,5.0,p_other,landstingsval,2010,,,,,0.0
13295,5.0,,23.0,8.0,p_M,landstingsval,2010,,,,,0.0
13296,5.0,,23.0,8.0,p_C,landstingsval,2010,,,,,0.0
13297,5.0,,23.0,8.0,p_FP,landstingsval,2010,,,,,0.0
13298,5.0,,23.0,8.0,p_KD,landstingsval,2010,,,,,0.0
13299,5.0,,23.0,8.0,p_S,landstingsval,2010,,,,,0.0
13300,5.0,,23.0,8.0,p_V,landstingsval,2010,,,,,0.0
13301,5.0,,23.0,8.0,p_MP,landstingsval,2010,,,,,0.0
13302,5.0,,23.0,8.0,p_other,landstingsval,2010,,,,,0.0
13303,9.0,,23.0,11.0,p_M,landstingsval,2010,,,,,0.0
13304,9.0,,23.0,11.0,p_C,landstingsval,2010,,,,,0.0
13305,9.0,,23.0,11.0,p_FP,landstingsval,2010,,,,,0.0
13306,9.0,,23.0,11.0,p_KD,landstingsval,2010,,,,,0.0
13307,9.0,,23.0,11.0,p_S,landstingsval,2010,,,,,0.0
13308,9.0,,23.0,11.0,p_V,landstingsval,2010,,,,,0.0
13309,9.0,,23.0,11.0,p_MP,landstingsval,2010,,,,,0.0
13310,9.0,,23.0,11.0,p_other,landstingsval,2010,,,,,0.0
13311,13.0,,23.0,13.0,p_M,landstingsval,2010,,,,,0.0
13312,13.0,,23.0,13.0,p_C,landstingsval,2010,,,,,0.0
13313,13.0,,23.0,13.0,p_FP,landstingsval,2010,,,,,0.0
13314,13.0,,23.0,13.0,p_KD,landstingsval,2010,,,,,0.0
13315,13.0,,23.0,13.0,p_S,landstingsval,2010,,,,,0.0
13316,13.0,,23.0,13.0,p_V,landstingsval,2010,,,,,0.0
13317,13.0,,23.0,13.0,p_MP,landstingsval,2010,,,,,0.0
13318,13.0,,23.0,13.0,p_other,landstingsval,2010,,,,,0.0
13319,21.0,,23.0,9.0,p_M,landstingsval,2010,,,,,0.0
13320,21.0,,23.0,9.0,p_C,landstingsval,2010,,,,,0.0
13321,21.0,,23.0,9.0,p_FP,landstingsval,2010,,,,,0.0
13322,21.0,,23.0,9.0,p_KD,landstingsval,2010,,,,,0.0
13323,21.0,,23.0,9.0,p_S,landstingsval,2010,,,,,0.0
13324,21.0,,23.0,9.0,p_V,landstingsval,2010,,,,,0.0
13325,21.0,,23.0,9.0,p_MP,landstingsval,2010,,,,,0.0
13326,21.0,,23.0,9.0,p_other,landstingsval,2010,,,,,0.0
13327,26.0,,23.0,6.0,p_M,landstingsval,2010,,,,,0.0
13328,26.0,,23.0,6.0,p_C,landstingsval,2010,,,,,0.0
13329,26.0,,23.0,6.0,p_FP,landstingsval,2010,,,,,0.0
13330,26.0,,23.0,6.0,p_KD,landstingsval,2010,,,,,0.0
13331,26.0,,23.0,6.0,p_S,landstingsval,2010,,,,,0.0
13332,26.0,,23.0,6.0,p_V,landstingsval,2010,,,,,0.0
13333,26.0,,23.0,6.0,p_MP,landstingsval,2010,,,,,0.0
13334,26.0,,23.0,6.0,p_other,landstingsval,2010,,,,,0.0
13335,61.0,,23.0,11.0,p_M,landstingsval,2010,,,,,0.0
13336,61.0,,23.0,11.0,p_C,landstingsval,2010,,,,,0.0
13337,61.0,,23.0,11.0,p_FP,landstingsval,2010,,,,,0.0
13338,61.0,,23.0,11.0,p_KD,landstingsval,2010,,,,,0.0
13339,61.0,,23.0,11.0,p_S,landstingsval,2010,,,,,0.0
13340,61.0,,23.0,11.0,p_V,landstingsval,2010,,,,,0.0
13341,61.0,,23.0,11.0,p_MP,landstingsval,2010,,,,,0.0
13342,61.0,,23.0,11.0,p_other,landstingsval,2010,,,,,0.0
13343,80.0,,23.0,37.0,p_M,landstingsval,2010,0.3062155803990093,0.318400332605,0.220632617596,0.286988369882,0.08
13344,80.0,,23.0,37.0,p_C,landstingsval,2010,0.6967375369247917,0.702540014067,0.735671507544,0.687624771572,0.415
13345,80.0,,23.0,37.0,p_FP,landstingsval,2010,0.6889420845871952,0.652295342855,0.641113592145,0.687624771572,0.725
13346,80.0,,23.0,37.0,p_KD,landstingsval,2010,0.9742739260070997,0.946175084873,0.969375700581,0.974054096852,0.84
13347,80.0,,23.0,37.0,p_S,landstingsval,2010,,,,,0.0
13348,80.0,,23.0,37.0,p_V,landstingsval,2010,,,,,0.0
13349,80.0,,23.0,37.0,p_MP,landstingsval,2010,0.8487085196758041,0.861550124253,0.838801808168,0.84362860884,0.765
13350,80.0,,23.0,37.0,p_other,landstingsval,2010,0.6337004513818721,0.616510905651,0.63893467863,0.631491506242,0.69
13351,1.0,,24.0,8.0,p_M,landstingsval,2010,,,,,0.0
13352,1.0,,24.0,8.0,p_C,landstingsval,2010,,,,,0.0
13353,1.0,,24.0,8.0,p_FP,landstingsval,2010,,,,,0.0
13354,1.0,,24.0,8.0,p_KD,landstingsval,2010,,,,,0.0
13355,1.0,,24.0,8.0,p_S,landstingsval,2010,,,,,0.0
13356,1.0,,24.0,8.0,p_V,landstingsval,2010,,,,,0.0
13357,1.0,,24.0,8.0,p_MP,landstingsval,2010,,,,,0.0
13358,1.0,,24.0,8.0,p_other,landstingsval,2010,,,,,0.0
13359,3.0,,24.0,2.0,p_M,landstingsval,2010,,,,,0.0
13360,3.0,,24.0,2.0,p_C,landstingsval,2010,,,,,0.0
13361,3.0,,24.0,2.0,p_FP,landstingsval,2010,,,,,0.0
13362,3.0,,24.0,2.0,p_KD,landstingsval,2010,,,,,0.0
13363,3.0,,24.0,2.0,p_S,landstingsval,2010,,,,,0.0
13364,3.0,,24.0,2.0,p_V,landstingsval,2010,,,,,0.0
13365,3.0,,24.0,2.0,p_MP,landstingsval,2010,,,,,0.0
13366,3.0,,24.0,2.0,p_other,landstingsval,2010,,,,,0.0
13367,4.0,,24.0,5.0,p_M,landstingsval,2010,,,,,0.0
13368,4.0,,24.0,5.0,p_C,landstingsval,2010,,,,,0.0
13369,4.0,,24.0,5.0,p_FP,landstingsval,2010,,,,,0.0
13370,4.0,,24.0,5.0,p_KD,landstingsval,2010,,,,,0.0
13371,4.0,,24.0,5.0,p_S,landstingsval,2010,,,,,0.0
13372,4.0,,24.0,5.0,p_V,landstingsval,2010,,,,,0.0
13373,4.0,,24.0,5.0,p_MP,landstingsval,2010,,,,,0.0
13374,4.0,,24.0,5.0,p_other,landstingsval,2010,,,,,0.0
13375,9.0,,24.0,5.0,p_M,landstingsval,2010,,,,,0.0
13376,9.0,,24.0,5.0,p_C,landstingsval,2010,,,,,0.0
13377,9.0,,24.0,5.0,p_FP,landstingsval,2010,,,,,0.0
13378,9.0,,24.0,5.0,p_KD,landstingsval,2010,,,,,0.0
13379,9.0,,24.0,5.0,p_S,landstingsval,2010,,,,,0.0
13380,9.0,,24.0,5.0,p_V,landstingsval,2010,,,,,0.0
13381,9.0,,24.0,5.0,p_MP,landstingsval,2010,,,,,0.0
13382,9.0,,24.0,5.0,p_other,landstingsval,2010,,,,,0.0
13383,17.0,,24.0,4.0,p_M,landstingsval,2010,,,,,0.0
13384,17.0,,24.0,4.0,p_C,landstingsval,2010,,,,,0.0
13385,17.0,,24.0,4.0,p_FP,landstingsval,2010,,,,,0.0
13386,17.0,,24.0,4.0,p_KD,landstingsval,2010,,,,,0.0
13387,17.0,,24.0,4.0,p_S,landstingsval,2010,,,,,0.0
13388,17.0,,24.0,4.0,p_V,landstingsval,2010,,,,,0.0
13389,17.0,,24.0,4.0,p_MP,landstingsval,2010,,,,,0.0
13390,17.0,,24.0,4.0,p_other,landstingsval,2010,,,,,0.0
13391,18.0,,24.0,3.0,p_M,landstingsval,2010,,,,,0.0
13392,18.0,,24.0,3.0,p_C,landstingsval,2010,,,,,0.0
13393,18.0,,24.0,3.0,p_FP,landstingsval,2010,,,,,0.0
13394,18.0,,24.0,3.0,p_KD,landstingsval,2010,,,,,0.0
13395,18.0,,24.0,3.0,p_S,landstingsval,2010,,,,,0.0
13396,18.0,,24.0,3.0,p_V,landstingsval,2010,,,,,0.0
13397,18.0,,24.0,3.0,p_MP,landstingsval,2010,,,,,0.0
13398,18.0,,24.0,3.0,p_other,landstingsval,2010,,,,,0.0
13399,21.0,,24.0,7.0,p_M,landstingsval,2010,,,,,0.0
13400,21.0,,24.0,7.0,p_C,landstingsval,2010,,,,,0.0
13401,21.0,,24.0,7.0,p_FP,landstingsval,2010,,,,,0.0
13402,21.0,,24.0,7.0,p_KD,landstingsval,2010,,,,,0.0
13403,21.0,,24.0,7.0,p_S,landstingsval,2010,,,,,0.0
13404,21.0,,24.0,7.0,p_V,landstingsval,2010,,,,,0.0
13405,21.0,,24.0,7.0,p_MP,landstingsval,2010,,,,,0.0
13406,21.0,,24.0,7.0,p_other,landstingsval,2010,,,,,0.0
13407,22.0,,24.0,3.0,p_M,landstingsval,2010,,,,,0.0
13408,22.0,,24.0,3.0,p_C,landstingsval,2010,,,,,0.0
13409,22.0,,24.0,3.0,p_FP,landstingsval,2010,,,,,0.0
13410,22.0,,24.0,3.0,p_KD,landstingsval,2010,,,,,0.0
13411,22.0,,24.0,3.0,p_S,landstingsval,2010,,,,,0.0
13412,22.0,,24.0,3.0,p_V,landstingsval,2010,,,,,0.0
13413,22.0,,24.0,3.0,p_MP,landstingsval,2010,,,,,0.0
13414,22.0,,24.0,3.0,p_other,landstingsval,2010,,,,,0.0
13415,25.0,,24.0,3.0,p_M,landstingsval,2010,,,,,0.0
13416,25.0,,24.0,3.0,p_C,landstingsval,2010,,,,,0.0
13417,25.0,,24.0,3.0,p_FP,landstingsval,2010,,,,,0.0
13418,25.0,,24.0,3.0,p_KD,landstingsval,2010,,,,,0.0
13419,25.0,,24.0,3.0,p_S,landstingsval,2010,,,,,0.0
13420,25.0,,24.0,3.0,p_V,landstingsval,2010,,,,,0.0
13421,25.0,,24.0,3.0,p_MP,landstingsval,2010,,,,,0.0
13422,25.0,,24.0,3.0,p_other,landstingsval,2010,,,,,0.0
13423,60.0,,24.0,6.0,p_M,landstingsval,2010,,,,,0.0
13424,60.0,,24.0,6.0,p_C,landstingsval,2010,,,,,0.0
13425,60.0,,24.0,6.0,p_FP,landstingsval,2010,,,,,0.0
13426,60.0,,24.0,6.0,p_KD,landstingsval,2010,,,,,0.0
13427,60.0,,24.0,6.0,p_S,landstingsval,2010,,,,,0.0
13428,60.0,,24.0,6.0,p_V,landstingsval,2010,,,,,0.0
13429,60.0,,24.0,6.0,p_MP,landstingsval,2010,,,,,0.0
13430,60.0,,24.0,6.0,p_other,landstingsval,2010,,,,,0.0
13431,62.0,,24.0,9.0,p_M,landstingsval,2010,,,,,0.0
13432,62.0,,24.0,9.0,p_C,landstingsval,2010,,,,,0.0
13433,62.0,,24.0,9.0,p_FP,landstingsval,2010,,,,,0.0
13434,62.0,,24.0,9.0,p_KD,landstingsval,2010,,,,,0.0
13435,62.0,,24.0,9.0,p_S,landstingsval,2010,,,,,0.0
13436,62.0,,24.0,9.0,p_V,landstingsval,2010,,,,,0.0
13437,62.0,,24.0,9.0,p_MP,landstingsval,2010,,,,,0.0
13438,62.0,,24.0,9.0,p_other,landstingsval,2010,,,,,0.0
13439,63.0,,24.0,3.0,p_M,landstingsval,2010,,,,,0.0
13440,63.0,,24.0,3.0,p_C,landstingsval,2010,,,,,0.0
13441,63.0,,24.0,3.0,p_FP,landstingsval,2010,,,,,0.0
13442,63.0,,24.0,3.0,p_KD,landstingsval,2010,,,,,0.0
13443,63.0,,24.0,3.0,p_S,landstingsval,2010,,,,,0.0
13444,63.0,,24.0,3.0,p_V,landstingsval,2010,,,,,0.0
13445,63.0,,24.0,3.0,p_MP,landstingsval,2010,,,,,0.0
13446,63.0,,24.0,3.0,p_other,landstingsval,2010,,,,,0.0
13447,80.0,,24.0,66.0,p_M,landstingsval,2010,0.5435286971301422,0.545287910285,0.590249447294,0.540265239096,0.53
13448,80.0,,24.0,66.0,p_C,landstingsval,2010,0.7974901808898065,0.59687242563,0.816985149963,0.815438886624,0.81
13449,80.0,,24.0,66.0,p_FP,landstingsval,2010,0.7627710130932516,0.759659715467,0.720336932674,0.757968523623,0.66
13450,80.0,,24.0,66.0,p_KD,landstingsval,2010,0.06167984144988609,0.073344360964,0.05385107106,0.0585337043434,0.115
13451,80.0,,24.0,66.0,p_S,landstingsval,2010,0.04498510667248655,0.0449851066725,0.0497009636996,0.0482435431413,0.075
13452,80.0,,24.0,66.0,p_V,landstingsval,2010,0.3151237450047714,0.240174771864,0.295814657318,0.345601134375,0.13
13453,80.0,,24.0,66.0,p_MP,landstingsval,2010,0.5437900086804088,0.715309131496,0.506487372015,0.509912522556,0.48
13454,80.0,,24.0,66.0,p_other,landstingsval,2010,0.7101209056932808,0.485135783591,0.680427074057,0.727728244756,0.65
13455,81.0,,24.0,9.0,p_M,landstingsval,2010,,,,,0.0
13456,81.0,,24.0,9.0,p_C,landstingsval,2010,,,,,0.0
13457,81.0,,24.0,9.0,p_FP,landstingsval,2010,,,,,0.0
13458,81.0,,24.0,9.0,p_KD,landstingsval,2010,,,,,0.0
13459,81.0,,24.0,9.0,p_S,landstingsval,2010,,,,,0.0
13460,81.0,,24.0,9.0,p_V,landstingsval,2010,,,,,0.0
13461,81.0,,24.0,9.0,p_MP,landstingsval,2010,,,,,0.0
13462,81.0,,24.0,9.0,p_other,landstingsval,2010,,,,,0.0
13463,82.0,,24.0,50.0,p_M,landstingsval,2010,0.5166072222788769,0.401918985242,0.552351002558,0.53414621691,0.64
13464,82.0,,24.0,50.0,p_C,landstingsval,2010,0.48130923696900463,0.355018216828,0.543672965122,0.494391686482,0.665
13465,82.0,,24.0,50.0,p_FP,landstingsval,2010,0.48099913712751374,0.598276526075,0.407434118487,0.455937195221,0.595
13466,82.0,,24.0,50.0,p_KD,landstingsval,2010,0.44213314031422923,0.272748839596,0.429291364849,0.455937195221,0.6
13467,82.0,,24.0,50.0,p_S,landstingsval,2010,0.161849035154876,0.157911422411,0.224787864248,0.171866837467,0.21
13468,82.0,,24.0,50.0,p_V,landstingsval,2010,0.823416266051577,0.830830742744,0.77734553201,0.816536797597,0.665
13469,82.0,,24.0,50.0,p_MP,landstingsval,2010,0.060606905292756814,0.0604061583856,0.0635425950299,0.0589840305444,0.0
13470,82.0,,24.0,50.0,p_other,landstingsval,2010,0.22416326685017743,0.0762621131273,0.191822050275,0.236809815218,0.295
13471,5.0,,25.0,7.0,p_M,landstingsval,2010,,,,,0.0
13472,5.0,,25.0,7.0,p_C,landstingsval,2010,,,,,0.0
13473,5.0,,25.0,7.0,p_FP,landstingsval,2010,,,,,0.0
13474,5.0,,25.0,7.0,p_KD,landstingsval,2010,,,,,0.0
13475,5.0,,25.0,7.0,p_S,landstingsval,2010,,,,,0.0
13476,5.0,,25.0,7.0,p_V,landstingsval,2010,,,,,0.0
13477,5.0,,25.0,7.0,p_MP,landstingsval,2010,,,,,0.0
13478,5.0,,25.0,7.0,p_other,landstingsval,2010,,,,,0.0
13479,6.0,,25.0,2.0,p_M,landstingsval,2010,,,,,0.0
13480,6.0,,25.0,2.0,p_C,landstingsval,2010,,,,,0.0
13481,6.0,,25.0,2.0,p_FP,landstingsval,2010,,,,,0.0
13482,6.0,,25.0,2.0,p_KD,landstingsval,2010,,,,,0.0
13483,6.0,,25.0,2.0,p_S,landstingsval,2010,,,,,0.0
13484,6.0,,25.0,2.0,p_V,landstingsval,2010,,,,,0.0
13485,6.0,,25.0,2.0,p_MP,landstingsval,2010,,,,,0.0
13486,6.0,,25.0,2.0,p_other,landstingsval,2010,,,,,0.0
13487,10.0,,25.0,5.0,p_M,landstingsval,2010,,,,,0.0
13488,10.0,,25.0,5.0,p_C,landstingsval,2010,,,,,0.0
13489,10.0,,25.0,5.0,p_FP,landstingsval,2010,,,,,0.0
13490,10.0,,25.0,5.0,p_KD,landstingsval,2010,,,,,0.0
13491,10.0,,25.0,5.0,p_S,landstingsval,2010,,,,,0.0
13492,10.0,,25.0,5.0,p_V,landstingsval,2010,,,,,0.0
13493,10.0,,25.0,5.0,p_MP,landstingsval,2010,,,,,0.0
13494,10.0,,25.0,5.0,p_other,landstingsval,2010,,,,,0.0
13495,13.0,,25.0,3.0,p_M,landstingsval,2010,,,,,0.0
13496,13.0,,25.0,3.0,p_C,landstingsval,2010,,,,,0.0
13497,13.0,,25.0,3.0,p_FP,landstingsval,2010,,,,,0.0
13498,13.0,,25.0,3.0,p_KD,landstingsval,2010,,,,,0.0
13499,13.0,,25.0,3.0,p_S,landstingsval,2010,,,,,0.0
13500,13.0,,25.0,3.0,p_V,landstingsval,2010,,,,,0.0
13501,13.0,,25.0,3.0,p_MP,landstingsval,2010,,,,,0.0
13502,13.0,,25.0,3.0,p_other,landstingsval,2010,,,,,0.0
13503,14.0,,25.0,11.0,p_M,landstingsval,2010,,,,,0.0
13504,14.0,,25.0,11.0,p_C,landstingsval,2010,,,,,0.0
13505,14.0,,25.0,11.0,p_FP,landstingsval,2010,,,,,0.0
13506,14.0,,25.0,11.0,p_KD,landstingsval,2010,,,,,0.0
13507,14.0,,25.0,11.0,p_S,landstingsval,2010,,,,,0.0
13508,14.0,,25.0,11.0,p_V,landstingsval,2010,,,,,0.0
13509,14.0,,25.0,11.0,p_MP,landstingsval,2010,,,,,0.0
13510,14.0,,25.0,11.0,p_other,landstingsval,2010,,,,,0.0
13511,18.0,,25.0,5.0,p_M,landstingsval,2010,,,,,0.0
