,Lan,N,Party,Race,Year,chisquare-benford-3d,chisquare-benford-mix,chisquare-mean-sim,chisquare-uniform,lilliefors-type-test
475,25.0,188.0,p_S,riksdagsval,2014,0.818209947397,0.80117951967,0.820649876735,0.845291599218,0.93
476,25.0,188.0,p_V,riksdagsval,2014,0.930235551612,0.726344895915,0.937619573308,0.93595275512,0.965
477,25.0,188.0,p_MP,riksdagsval,2014,0.358991182252,0.0106811401402,0.354970214648,0.415956673453,0.17
478,25.0,188.0,p_SD,riksdagsval,2014,0.165602900534,0.0932092038327,0.225742195773,0.174503570204,0.535
479,25.0,188.0,p_other,riksdagsval,2014,0.626129863985,0.348565298145,0.623356304615,0.637119407169,0.455
480,1.0,1215.0,p_M,kommunval,2010,0.132986402417,0.0973122172925,0.18373339647,0.217753230252,0.12
481,1.0,1215.0,p_C,kommunval,2010,0.32653492555,0.00284209994242,0.268258475231,0.307406644159,0.2
482,1.0,1215.0,p_FP,kommunval,2010,0.475246072091,0.117216575062,0.53364599258,0.50580356523,0.435
483,1.0,1215.0,p_S,kommunval,2010,0.285271807195,0.254376414124,0.255035125697,0.300149416255,0.315
484,1.0,1215.0,p_V,kommunval,2010,0.523835491549,0.0127950776512,0.55774978909,0.527111735943,0.385
485,1.0,1215.0,p_MP,kommunval,2010,0.921782220685,0.239798470998,0.959265341988,0.954453039961,0.93
486,1.0,1215.0,p_other,kommunval,2010,0.224645660747,0.00543480722942,0.318071972906,0.307406644159,0.35
487,3.0,213.0,p_M,kommunval,2010,0.288923125229,0.288503232288,0.346449118557,0.289467422342,0.68
488,3.0,213.0,p_C,kommunval,2010,0.0854207252356,0.154257123975,0.0634307149845,0.0716349362309,0.035
489,3.0,213.0,p_FP,kommunval,2010,0.739997052676,0.338550461683,0.772074067722,0.784488364491,0.925
490,3.0,213.0,p_S,kommunval,2010,0.498593360007,0.47729618535,0.481920262966,0.52612353975,0.775
491,3.0,213.0,p_V,kommunval,2010,0.47267478109,0.261965664137,0.51043641889,0.479872874113,0.18
492,3.0,213.0,p_MP,kommunval,2010,0.980136085004,0.965490246631,0.971533506913,0.977065876694,0.98
493,3.0,213.0,p_other,kommunval,2010,0.942126026721,0.934931180876,0.952762205131,0.93722057119,0.96
494,4.0,183.0,p_M,kommunval,2010,0.246052942326,0.246160754214,0.216596912012,0.244180930143,0.435
495,4.0,183.0,p_C,kommunval,2010,0.834662440775,0.424916464222,0.793052111858,0.84092552865,0.9
496,4.0,183.0,p_FP,kommunval,2010,0.164288181643,0.0356181365715,0.182751433155,0.177479618768,0.305
497,4.0,183.0,p_S,kommunval,2010,0.392435888068,0.374326755727,0.423548428011,0.42030383422,0.27
498,4.0,183.0,p_V,kommunval,2010,0.251332136525,0.716693129505,0.176937828684,0.205716902895,0.325
499,4.0,183.0,p_MP,kommunval,2010,0.477238886445,0.382397917432,0.462254751029,0.471209263129,0.135
500,4.0,183.0,p_other,kommunval,2010,0.641557991788,0.657500683248,0.554499390869,0.614373726019,0.565
501,5.0,284.0,p_M,kommunval,2010,0.817283330858,0.815730999725,0.869619068742,0.814237855036,0.765
502,5.0,284.0,p_C,kommunval,2010,0.788333148205,0.655383306497,0.832726517374,0.781348445157,0.94
503,5.0,284.0,p_FP,kommunval,2010,0.9566578668,0.974785077259,0.961573886697,0.931412192836,0.98
504,5.0,284.0,p_S,kommunval,2010,0.45698149709,0.480313695533,0.51763156363,0.447739625771,0.47
505,5.0,284.0,p_V,kommunval,2010,0.82719587998,0.725426173812,0.836245786928,0.807800320048,0.875
506,5.0,284.0,p_MP,kommunval,2010,0.618758215187,0.237047267417,0.739112984398,0.645917508835,0.695
507,5.0,284.0,p_other,kommunval,2010,0.698216005562,0.795046587398,0.704550868558,0.660568608241,0.775
508,6.0,222.0,p_M,kommunval,2010,0.035266010399,0.0362503720055,0.0456760369754,0.0331397495146,0.145
509,6.0,222.0,p_C,kommunval,2010,0.987387212102,0.92840105385,0.98929047845,0.988977516299,1.0
510,6.0,222.0,p_FP,kommunval,2010,0.686680630253,0.572333596627,0.72107127958,0.664299361319,0.145
511,6.0,222.0,p_S,kommunval,2010,0.883053126801,0.852292266273,0.92587590891,0.909024737686,0.525
512,6.0,222.0,p_V,kommunval,2010,0.550318312277,0.0377990642418,0.467190655114,0.589396767397,0.47
513,6.0,222.0,p_MP,kommunval,2010,0.978368070609,0.846117687884,0.970775003168,0.969412285173,0.945
514,6.0,222.0,p_other,kommunval,2010,0.968664386445,0.96646055666,0.955594656981,0.966054065394,0.86
515,7.0,112.0,p_M,kommunval,2010,0.655147766879,0.682697076226,0.632013116374,0.625965229822,0.555
516,7.0,112.0,p_C,kommunval,2010,0.713890108136,0.548302629161,0.693755943314,0.736338596132,0.505
517,7.0,112.0,p_FP,kommunval,2010,0.949939369921,0.568122046384,0.966577581319,0.964294972685,0.91
518,7.0,112.0,p_S,kommunval,2010,0.0802049294617,0.0754603806901,0.093012642049,0.0870859400318,0.135
519,7.0,112.0,p_V,kommunval,2010,0.492127512604,0.226304140116,0.500022880171,0.498593664712,0.27
520,7.0,112.0,p_MP,kommunval,2010,0.276017443766,0.44924804559,0.395697342861,0.249738442681,0.21
521,7.0,112.0,p_other,kommunval,2010,0.26773845329,0.258674354518,0.272507578196,0.261306312272,0.38
522,8.0,179.0,p_M,kommunval,2010,0.689084815412,0.665870476495,0.611413827152,0.685847839558,0.5
523,8.0,179.0,p_C,kommunval,2010,0.741530973669,0.887810699034,0.690153581878,0.697360815666,0.59
524,8.0,179.0,p_FP,kommunval,2010,0.15626069108,0.235299511695,0.18750884202,0.147549490812,0.355
525,8.0,179.0,p_S,kommunval,2010,0.268524305332,0.260595330517,0.2463394006,0.275708936772,0.3
526,8.0,179.0,p_V,kommunval,2010,0.258565392483,0.0292567486029,0.359818162444,0.291337832514,0.59
527,8.0,179.0,p_MP,kommunval,2010,0.29484686776,0.183264095337,0.232244406967,0.283445442703,0.56
528,8.0,179.0,p_other,kommunval,2010,0.609735925098,0.591756504467,0.61338095385,0.604582713069,0.725
529,10.0,100.0,p_M,kommunval,2010,0.241517402642,0.244562304226,0.24607137031,0.236809815218,0.075
530,10.0,100.0,p_C,kommunval,2010,0.682575886011,0.573164495405,0.651712586306,0.678685785296,0.61
531,10.0,100.0,p_FP,kommunval,2010,0.848861136039,0.733185375853,0.811021335065,0.851382575357,0.71
532,10.0,100.0,p_S,kommunval,2010,0.577733422154,0.591193770543,0.504551641377,0.554420435873,0.24
533,10.0,100.0,p_V,kommunval,2010,0.863324526372,0.878860555734,0.814884771049,0.851382575357,0.94
534,10.0,100.0,p_MP,kommunval,2010,0.768192414323,0.894017002181,0.717645920666,0.739918292095,0.79
535,10.0,100.0,p_other,kommunval,2010,0.403010340207,0.377500245862,0.398960216147,0.41902116661,0.175
536,12.0,774.0,p_M,kommunval,2010,0.846318626814,0.831183764929,0.82994024067,0.839457961357,0.61
537,12.0,774.0,p_C,kommunval,2010,0.705747111795,0.032291524235,0.731646521578,0.695274896524,0.71
538,12.0,774.0,p_FP,kommunval,2010,0.319321204305,0.00209223026539,0.428111614595,0.449526898651,0.295
539,12.0,774.0,p_S,kommunval,2010,0.973342616404,0.974175485023,0.97580995983,0.961034193992,0.995
540,12.0,774.0,p_V,kommunval,2010,0.826079251728,0.00022667309345,0.861901003121,0.863179367171,0.6
541,12.0,774.0,p_MP,kommunval,2010,0.612118964082,0.0120826300534,0.743721101373,0.703236858281,0.78
542,12.0,774.0,p_other,kommunval,2010,0.700133086384,0.790076383868,0.639648477127,0.604065950854,0.705
543,13.0,185.0,p_M,kommunval,2010,0.380436984415,0.373283208826,0.388802655919,0.379670368205,0.455
544,13.0,185.0,p_C,kommunval,2010,0.417192649244,0.238321471522,0.524870352801,0.447312872147,0.85
545,13.0,185.0,p_FP,kommunval,2010,0.0355432089874,0.0138071689075,0.0425614544203,0.038102792019,0.035
546,13.0,185.0,p_S,kommunval,2010,0.978291462074,0.98028789216,0.973501015864,0.974054096852,0.92
547,13.0,185.0,p_V,kommunval,2010,0.491101156447,0.0563485256321,0.593903392265,0.542337501386,0.93
548,13.0,185.0,p_MP,kommunval,2010,0.259048109934,0.065906317255,0.229913005387,0.279432283763,0.05
549,13.0,185.0,p_other,kommunval,2010,0.757764033712,0.729574258198,0.708881435613,0.763994638979,0.805
550,14.0,1025.0,p_M,kommunval,2010,0.714009861943,0.6073557358,0.706221354511,0.765488883136,0.73
551,14.0,1025.0,p_C,kommunval,2010,0.0431296436485,1.0660448487e-07,0.043787212946,0.0814859514446,0.09
552,14.0,1025.0,p_FP,kommunval,2010,0.633169774451,0.303676857583,0.620608626137,0.59959147535,0.29
553,14.0,1025.0,p_S,kommunval,2010,0.564288824804,0.49835889087,0.598406363917,0.613769722423,0.475
554,14.0,1025.0,p_V,kommunval,2010,0.28647778131,0.0377597960041,0.263719614375,0.260641232248,0.485
555,14.0,1025.0,p_MP,kommunval,2010,0.236693102726,0.0240490814317,0.172541618335,0.204385678565,0.19
556,14.0,1025.0,p_other,kommunval,2010,0.161712644445,0.0672545769775,0.18211634264,0.180111368961,0.39
557,17.0,193.0,p_M,kommunval,2010,0.906544034209,0.893060353647,0.920599084811,0.908316566481,0.77
558,17.0,193.0,p_C,kommunval,2010,0.0842050211019,0.0136752156033,0.107568222644,0.105212743553,0.035
559,17.0,193.0,p_FP,kommunval,2010,0.964966814128,0.421299082692,0.967639656963,0.975028912473,0.945
560,17.0,193.0,p_S,kommunval,2010,0.686881855565,0.665194879786,0.705912899287,0.71742923268,0.945
561,17.0,193.0,p_V,kommunval,2010,0.846024740667,0.563814962161,0.846999946529,0.853711709955,0.72
562,17.0,193.0,p_MP,kommunval,2010,0.54107785628,0.590094642254,0.56704014385,0.494493113318,0.305
563,17.0,193.0,p_other,kommunval,2010,0.174120281643,0.0596114269213,0.168841236869,0.18960370852,0.22
564,18.0,200.0,p_M,kommunval,2010,0.299939095498,0.337639214054,0.238771774585,0.275708936772,0.105
565,18.0,200.0,p_C,kommunval,2010,0.793155515169,0.806762847104,0.767183511507,0.769527403887,0.445
566,18.0,200.0,p_FP,kommunval,2010,0.596665012174,0.369042942548,0.586401125923,0.595548507284,0.275
567,18.0,200.0,p_S,kommunval,2010,0.13698892177,0.143250102012,0.0975803332242,0.125927151302,0.02
568,18.0,200.0,p_V,kommunval,2010,0.259069548012,0.0794643315626,0.304693366863,0.268916703119,0.25
569,18.0,200.0,p_MP,kommunval,2010,0.635528712012,0.23275798138,0.642106776871,0.657933306214,0.71
570,18.0,200.0,p_other,kommunval,2010,0.887599415448,0.77412250299,0.906658942716,0.904708242688,0.93
571,19.0,142.0,p_M,kommunval,2010,0.498248088853,0.480374615151,0.569805933208,0.520017208752,0.79
572,19.0,142.0,p_C,kommunval,2010,0.0775432066026,0.0115120565726,0.102268875309,0.0897818643814,0.13
573,19.0,142.0,p_FP,kommunval,2010,0.308837325623,0.305500577172,0.303367470837,0.288468569624,0.67
574,19.0,142.0,p_S,kommunval,2010,0.357919261601,0.344421413223,0.370965402978,0.376147456613,0.66
575,19.0,142.0,p_V,kommunval,2010,0.236676796403,0.281628535636,0.216246084206,0.216504044462,0.59
576,19.0,142.0,p_MP,kommunval,2010,0.197752654555,0.500886292227,0.161434419966,0.165818785254,0.24
577,19.0,142.0,p_other,kommunval,2010,0.975866675251,0.975415488222,0.973976186857,0.97208530652,0.975
578,20.0,186.0,p_M,kommunval,2010,0.112126549323,0.167576192093,0.104687315907,0.0918258699314,0.085
579,20.0,186.0,p_C,kommunval,2010,0.654685819079,0.375864589406,0.633129281223,0.691790353852,0.46
580,20.0,186.0,p_FP,kommunval,2010,0.158352731707,0.042939479103,0.152963557375,0.156382486214,0.03
581,20.0,186.0,p_S,kommunval,2010,0.192228084647,0.209284237931,0.16395736845,0.171053517524,0.065
582,20.0,186.0,p_V,kommunval,2010,0.964321134535,0.701013379154,0.972550162007,0.967204405678,0.945
583,20.0,186.0,p_MP,kommunval,2010,0.505207318527,0.463082148042,0.491779096604,0.483081896223,0.38
584,20.0,186.0,p_other,kommunval,2010,0.00309371693709,0.00193162105237,0.00273155793899,0.00352755843526,0.005
585,21.0,165.0,p_M,kommunval,2010,0.114047615759,0.106618611471,0.0954080596435,0.114977210811,0.545
586,21.0,165.0,p_C,kommunval,2010,0.721649577355,0.461914236527,0.622657888365,0.754981615776,0.27
587,21.0,165.0,p_FP,kommunval,2010,0.861672684208,0.574655177031,0.868892327285,0.874363669336,0.525
588,21.0,165.0,p_S,kommunval,2010,0.346981345415,0.345003594508,0.303626875457,0.352943991303,0.255
589,21.0,165.0,p_V,kommunval,2010,0.302614399084,0.0850616258954,0.306217515203,0.343175889099,0.31
590,21.0,165.0,p_MP,kommunval,2010,0.769181613963,0.4546264083,0.809991139471,0.790162457193,0.865
591,21.0,165.0,p_other,kommunval,2010,0.523830197255,0.545329168344,0.51103132192,0.506912805716,0.86
592,22.0,171.0,p_M,kommunval,2010,0.0323627749393,0.0189554396903,0.0421152139923,0.0386473767687,0.045
593,22.0,171.0,p_C,kommunval,2010,0.0464550148808,0.0253953840577,0.0401541104161,0.0485331341765,0.295
594,22.0,171.0,p_FP,kommunval,2010,0.857340890067,0.32635361847,0.915716079076,0.884662660813,0.875
595,22.0,171.0,p_S,kommunval,2010,0.608179409642,0.591120644356,0.658589148807,0.641990380401,0.365
596,22.0,171.0,p_V,kommunval,2010,0.5220631491,0.441573442464,0.496604188571,0.510175984653,0.345
597,22.0,171.0,p_MP,kommunval,2010,0.576038177958,0.227559455018,0.507708081633,0.605491338443,0.51
598,22.0,171.0,p_other,kommunval,2010,0.23194331797,0.0712515435588,0.265376739632,0.2725157887,0.035
599,23.0,100.0,p_M,kommunval,2010,0.451880105044,0.541794685364,0.484014027584,0.41902116661,0.225
600,23.0,100.0,p_C,kommunval,2010,0.42472019318,0.380610494074,0.359609919065,0.437274188914,0.425
601,23.0,100.0,p_FP,kommunval,2010,0.235184894584,0.0488264471741,0.320788903875,0.224820641558,0.45
602,23.0,100.0,p_S,kommunval,2010,0.515935101732,0.529447823973,0.51765193625,0.494391686482,0.305
603,23.0,100.0,p_V,kommunval,2010,0.906501600724,0.886837638082,0.873317958908,0.897762597121,0.53
604,23.0,100.0,p_MP,kommunval,2010,0.932225811617,0.468232251013,0.949834543638,0.935716410914,0.99
605,23.0,100.0,p_other,kommunval,2010,0.0535261138348,0.0969425690374,0.0431351897908,0.0456745744118,0.155
606,24.0,183.0,p_M,kommunval,2010,0.654772637959,0.646803602852,0.628778444295,0.637119407169,0.695
607,24.0,183.0,p_C,kommunval,2010,0.622936640011,0.621352009915,0.606581693489,0.591702805564,0.605
608,24.0,183.0,p_FP,kommunval,2010,0.245299242796,0.249861597702,0.260268042797,0.23741190399,0.43
609,24.0,183.0,p_S,kommunval,2010,0.101473453522,0.0855756271229,0.114595947102,0.126466207123,0.36
610,24.0,183.0,p_V,kommunval,2010,0.183996661871,0.062474963196,0.198782209303,0.205716902895,0.175
611,24.0,183.0,p_MP,kommunval,2010,0.549499374851,0.861482671086,0.672788123006,0.513906332088,0.51
612,24.0,183.0,p_other,kommunval,2010,0.105629857593,0.0815771628305,0.0950786606437,0.101001271017,0.055
613,25.0,189.0,p_M,kommunval,2010,0.0353803037477,0.0119657175257,0.0313139109034,0.0399284606719,0.045
614,25.0,189.0,p_C,kommunval,2010,0.0606377859145,0.000755532481047,0.0403051509965,0.078149491312,0.075
615,25.0,189.0,p_FP,kommunval,2010,0.283919422368,0.210873266606,0.251602503661,0.272099656621,0.12
616,25.0,189.0,p_S,kommunval,2010,0.233615727111,0.254424845811,0.178144348094,0.207117641201,0.335
617,25.0,189.0,p_V,kommunval,2010,0.5722947314,0.637258453801,0.434082544171,0.546455061116,0.505
618,25.0,189.0,p_MP,kommunval,2010,0.0948028932494,0.305693793984,0.172808293115,0.0833809727623,0.25
619,25.0,189.0,p_other,kommunval,2010,0.531045738591,0.285177081231,0.577406740571,0.568055367295,0.75
620,1.0,1283.0,p_M,kommunval,2014,0.550342888269,0.515992516503,0.580054386519,0.553340253351,0.545
621,1.0,1283.0,p_C,kommunval,2014,0.321115583263,0.0006525242125,0.284432486088,0.326381679549,0.71
622,1.0,1283.0,p_FP,kommunval,2014,0.179193577542,0.195640149381,0.155647369604,0.135693059742,0.16
623,1.0,1283.0,p_S,kommunval,2014,0.960929486084,0.931828020336,0.97807034314,0.978408933518,0.96
624,1.0,1283.0,p_V,kommunval,2014,0.250460948845,0.165363303349,0.18999171838,0.188011381267,0.065
625,1.0,1283.0,p_MP,kommunval,2014,0.175189738347,0.046763235028,0.214697389584,0.188011381267,0.485
626,1.0,1283.0,p_SD,kommunval,2014,0.464608464209,0.035285942207,0.445394345464,0.437705988026,0.65
627,1.0,1283.0,p_other,kommunval,2014,0.0689354145909,0.100039495446,0.0516606605408,0.0488381730154,0.095
628,3.0,252.0,p_M,kommunval,2014,0.183334425505,0.133583027633,0.260365225442,0.206244866236,0.14
629,3.0,252.0,p_C,kommunval,2014,0.952713353709,0.787741841281,0.951145997409,0.954102397135,0.945
630,3.0,252.0,p_FP,kommunval,2014,0.610945660784,0.359604818719,0.591954874199,0.607399210095,0.54
631,3.0,252.0,p_S,kommunval,2014,0.0777421877313,0.0761969108937,0.0672900574281,0.080989430084,0.25
632,3.0,252.0,p_V,kommunval,2014,0.845075402837,0.3941447422,0.867044053129,0.868699819387,0.845
633,3.0,252.0,p_MP,kommunval,2014,0.979254026019,0.976317858595,0.965838093469,0.972991554224,0.965
634,3.0,252.0,p_SD,kommunval,2014,0.453892949696,0.145225620908,0.466459854231,0.494702434453,0.485
635,3.0,252.0,p_other,kommunval,2014,0.195474302068,0.21079519029,0.161625194993,0.181399415277,0.055
636,4.0,184.0,p_M,kommunval,2014,0.622202818111,0.599920997758,0.588615268517,0.628066323623,0.345
637,4.0,184.0,p_C,kommunval,2014,0.703095201519,0.943939587761,0.645079387137,0.650697471314,0.585
638,4.0,184.0,p_FP,kommunval,2014,0.111668561648,0.321968245726,0.113608278055,0.0933523839913,0.11
639,4.0,184.0,p_S,kommunval,2014,0.764923283035,0.744405712696,0.796888507715,0.792836189174,0.825
640,4.0,184.0,p_V,kommunval,2014,0.928553379381,0.97173199101,0.896570139445,0.908527636548,0.92
641,4.0,184.0,p_MP,kommunval,2014,0.153364390231,0.338870405752,0.0884691602903,0.128647530936,0.04
642,4.0,184.0,p_SD,kommunval,2014,0.37729520344,0.388898311,0.29419293522,0.366555467425,0.23
643,4.0,184.0,p_other,kommunval,2014,0.0803221089959,0.00787878879239,0.124502357725,0.0964523158065,0.135
644,5.0,290.0,p_M,kommunval,2014,0.97481686161,0.966173327843,0.990024010141,0.977459591924,0.99
645,5.0,290.0,p_C,kommunval,2014,0.839164832427,0.774497980473,0.861028594601,0.825198742132,0.935
646,5.0,290.0,p_FP,kommunval,2014,0.803377362367,0.150794704361,0.828344729026,0.849071492764,0.695
647,5.0,290.0,p_S,kommunval,2014,0.298559698599,0.315704638707,0.274839524187,0.273352725001,0.54
648,5.0,290.0,p_V,kommunval,2014,0.708331893893,0.757739342411,0.691872019277,0.662234038717,0.82
649,5.0,290.0,p_MP,kommunval,2014,0.232198392571,0.0259205553254,0.30545474678,0.278079967351,0.46
650,5.0,290.0,p_SD,kommunval,2014,0.902755910827,0.651011196998,0.874389375938,0.924494535309,0.84
651,5.0,290.0,p_other,kommunval,2014,0.269209257167,0.123593447551,0.272396577308,0.28286652697,0.37
652,6.0,215.0,p_M,kommunval,2014,0.957834023856,0.943966402799,0.953361594518,0.96049231244,0.97
653,6.0,215.0,p_C,kommunval,2014,0.0727453854372,0.0279002888651,0.0767405708215,0.0835501432986,0.17
654,6.0,215.0,p_FP,kommunval,2014,0.391183105208,0.021696065308,0.502055484611,0.450253048775,0.645
655,6.0,215.0,p_S,kommunval,2014,0.757374639549,0.719031499639,0.737884318558,0.78762513347,0.885
656,6.0,215.0,p_V,kommunval,2014,0.71424880462,0.755706981457,0.727108778683,0.695009012145,0.885
657,6.0,215.0,p_MP,kommunval,2014,0.238098914479,0.342928314738,0.239920311872,0.212001427229,0.425
658,6.0,215.0,p_SD,kommunval,2014,0.500022240956,0.380068305122,0.489415365679,0.52247196241,0.69
659,6.0,215.0,p_other,kommunval,2014,0.23607300405,0.151589735469,0.249755777187,0.275708936772,0.25
660,7.0,116.0,p_M,kommunval,2014,0.0990395030512,0.149845169061,0.0803661696724,0.0768536998033,0.23
661,7.0,116.0,p_C,kommunval,2014,0.931808465841,0.843925435995,0.944266927366,0.942053566904,0.99
662,7.0,116.0,p_FP,kommunval,2014,0.489636870646,0.732958019221,0.74028340629,0.453339480789,0.59
663,7.0,116.0,p_S,kommunval,2014,0.306041186697,0.293531179124,0.321881726894,0.320659272721,0.135
664,7.0,116.0,p_V,kommunval,2014,0.713400997202,0.876717993429,0.655341011426,0.680113110315,0.71
665,7.0,116.0,p_MP,kommunval,2014,0.304790411255,0.0882737880149,0.348744301493,0.333997003082,0.55
666,7.0,116.0,p_SD,kommunval,2014,0.979841946823,0.97711440039,0.967782981389,0.977459591924,0.96
667,7.0,116.0,p_other,kommunval,2014,0.612584639843,0.578045616661,0.64579195364,0.608422210795,0.465
668,8.0,174.0,p_M,kommunval,2014,0.0759912599426,0.0338396432717,0.0973138479228,0.0887494621468,0.15
669,8.0,174.0,p_C,kommunval,2014,0.57289694734,0.602976110739,0.500513213156,0.550440999155,0.545
670,8.0,174.0,p_FP,kommunval,2014,0.373098724043,0.535243952854,0.461512731732,0.33040433163,0.37
671,8.0,174.0,p_S,kommunval,2014,0.530671162181,0.503766303279,0.542348261302,0.550440999155,0.65
672,8.0,174.0,p_V,kommunval,2014,0.0603750005956,0.00183807388627,0.0587224390026,0.0798970976941,0.055
673,8.0,174.0,p_MP,kommunval,2014,0.199796194125,0.162616438418,0.15818158782,0.189790203358,0.03
674,8.0,174.0,p_SD,kommunval,2014,0.465992519787,0.515257421457,0.464522234998,0.449026450693,0.685
675,8.0,174.0,p_other,kommunval,2014,0.160688000865,0.319339217001,0.137461754861,0.137824720011,0.05
676,10.0,101.0,p_M,kommunval,2014,0.461762831182,0.496004856566,0.423409068173,0.437274188914,0.375
677,10.0,101.0,p_C,kommunval,2014,0.387846404893,0.345084718098,0.386530052572,0.384335919841,0.145
678,10.0,101.0,p_FP,kommunval,2014,0.0911370630962,0.122119195955,0.125959241624,0.0871981853125,0.075
679,10.0,101.0,p_S,kommunval,2014,0.727766733538,0.731920709478,0.745154603756,0.716928199501,0.695
680,10.0,101.0,p_V,kommunval,2014,0.698139002343,0.743846403016,0.716322371778,0.676225441989,0.935
681,10.0,101.0,p_MP,kommunval,2014,0.275901138456,0.13426106687,0.306095779919,0.290935566005,0.335
682,10.0,101.0,p_SD,kommunval,2014,0.186761492674,0.173261757124,0.243985906169,0.193435859184,0.125
683,10.0,101.0,p_other,kommunval,2014,0.355026068461,0.313327047795,0.317404995265,0.351287350656,0.165
684,12.0,802.0,p_M,kommunval,2014,0.286457077477,0.104565937875,0.436839227406,0.423805043282,0.36
685,12.0,802.0,p_C,kommunval,2014,0.728144059679,0.0017113680386,0.588143184319,0.721822248413,0.575
686,12.0,802.0,p_FP,kommunval,2014,0.0221564412112,0.000209685121708,0.0393302968212,0.0227845824743,0.19
687,12.0,802.0,p_S,kommunval,2014,0.500773412685,0.461882406461,0.550890794911,0.541702846347,0.435
688,12.0,802.0,p_V,kommunval,2014,0.205170507609,0.0143972762074,0.292017871315,0.194857698081,0.475
689,12.0,802.0,p_MP,kommunval,2014,0.567638192841,0.44126744905,0.54230990134,0.504292846308,0.75
690,12.0,802.0,p_SD,kommunval,2014,0.566040412684,0.455227671776,0.613991817621,0.559459663601,0.71
691,12.0,802.0,p_other,kommunval,2014,0.650462337254,0.162601405188,0.744025139212,0.701463010845,0.745
692,13.0,191.0,p_M,kommunval,2014,0.0203544808225,0.0144410159872,0.0284720732554,0.0243171268301,0.08
693,13.0,191.0,p_C,kommunval,2014,0.143610844309,0.102308783519,0.128291697677,0.152007987316,0.03
694,13.0,191.0,p_FP,kommunval,2014,0.838610843058,0.500778708705,0.833010019922,0.846009504984,0.845
695,13.0,191.0,p_S,kommunval,2014,0.820838152051,0.83618068287,0.772604433279,0.789471889497,0.73
696,13.0,191.0,p_V,kommunval,2014,0.256804806594,0.0816447094006,0.235855476377,0.265794208905,0.145
697,13.0,191.0,p_MP,kommunval,2014,0.558997002233,0.26096860953,0.619327016224,0.587101098574,0.77
698,13.0,191.0,p_SD,kommunval,2014,0.324597499325,0.183998764675,0.360913499937,0.350909231469,0.385
699,13.0,191.0,p_other,kommunval,2014,0.174372524725,0.0462719461294,0.185318749484,0.214196229158,0.245
700,14.0,1041.0,p_M,kommunval,2014,0.479754187646,0.381610577081,0.491526618051,0.497724609736,0.67
701,14.0,1041.0,p_C,kommunval,2014,0.924302373746,0.00161305747697,0.926014907414,0.971227293334,0.94
702,14.0,1041.0,p_FP,kommunval,2014,0.139644359307,0.00608217471357,0.151237397411,0.136853032708,0.13
703,14.0,1041.0,p_S,kommunval,2014,0.730838534228,0.759011076805,0.598150756315,0.672874585105,0.695
704,14.0,1041.0,p_V,kommunval,2014,0.861896146035,0.0522824853274,0.863928841547,0.895250622126,0.93
705,14.0,1041.0,p_MP,kommunval,2014,0.831477541668,0.239098984989,0.818592187151,0.822086882378,0.8
706,14.0,1041.0,p_SD,kommunval,2014,0.556233964028,0.033002917796,0.623853744513,0.622919824886,0.745
707,14.0,1041.0,p_other,kommunval,2014,0.338405099562,0.106617657348,0.413190435736,0.353683083989,0.125
708,17.0,193.0,p_M,kommunval,2014,0.87820366079,0.93656474638,0.833481526893,0.853711709955,0.595
709,17.0,193.0,p_C,kommunval,2014,0.749237306346,0.402290756105,0.787507567436,0.788973485617,0.95
710,17.0,193.0,p_FP,kommunval,2014,0.118813989243,0.470014720327,0.157893797526,0.10202071479,0.145
711,17.0,193.0,p_S,kommunval,2014,0.422698160817,0.406605176523,0.557493311173,0.44496172471,0.71
712,17.0,193.0,p_V,kommunval,2014,0.313535399761,0.0610356572772,0.310680397503,0.337639239051,0.64
713,17.0,193.0,p_MP,kommunval,2014,0.966698517618,0.959667383848,0.990138281803,0.950186712807,0.98
714,17.0,193.0,p_SD,kommunval,2014,0.388171758293,0.172819180083,0.369434203508,0.407244124215,0.175
715,17.0,193.0,p_other,kommunval,2014,0.262052017732,0.0473164352683,0.26407974624,0.29837271408,0.675
716,18.0,195.0,p_M,kommunval,2014,0.550221950254,0.540390379128,0.555933588777,0.541916471938,0.685
717,18.0,195.0,p_C,kommunval,2014,0.217643316785,0.099442831429,0.237074547074,0.229681044287,0.53
718,18.0,195.0,p_FP,kommunval,2014,0.298343797024,0.160237573654,0.432242276285,0.282804785141,0.835
719,18.0,195.0,p_S,kommunval,2014,0.0606635214695,0.0624862356957,0.0835546860949,0.0622161348485,0.24
720,18.0,195.0,p_V,kommunval,2014,0.26053066791,0.11584228927,0.256572426052,0.268744179177,0.475
721,18.0,195.0,p_MP,kommunval,2014,0.428548940257,0.523531047052,0.425768227698,0.404818985828,0.235
722,18.0,195.0,p_SD,kommunval,2014,0.38621887436,0.147351728354,0.341528940658,0.432553940434,0.165
723,18.0,195.0,p_other,kommunval,2014,0.382412241096,0.343562908313,0.407419362443,0.378138062979,0.44
724,19.0,159.0,p_M,kommunval,2014,0.71371900446,0.688269372089,0.696694983505,0.717701020786,0.795
725,19.0,159.0,p_C,kommunval,2014,0.167669362278,0.0873651839204,0.179325258402,0.173722004354,0.07
726,19.0,159.0,p_FP,kommunval,2014,0.575367103273,0.376069399397,0.551347554315,0.587482080928,0.29
727,19.0,159.0,p_S,kommunval,2014,0.512984052022,0.525824278955,0.433744071055,0.486172673934,0.35
